# fofid            subhaloid        galaxyid        x            y            z           redshift      velx          vely          velz          g_sdss        r_sdss        i_sdss       
  62000200000002   62000200000146   2000022003230   33.150795    40.951008    29.740835   0.019932542   -251.21886    391.53638     79.795685     -16.708906    -17.4995      -17.857307   
  62000500000006   62000500000211   5000054002854   58.12457     51.174698    46.46158    0.019932542   105.44601     194.5427      128.8665      -17.477505    -18.27111     -18.633467   
  62000500000006   62000500000211   5000054002264   58.071354    51.17435     46.892765   0.019932542   -15.115477    -168.6478     298.40967     -16.086096    -16.849653    -17.197088   
  62000500000006   62000500000211   5000054001770   58.112988    50.939774    46.841427   0.019932542   361.10535     631.8459      -420.4227     -18.295198    -19.113655    -19.484095   
  62000500000006   62000500000211   5000054001266   58.187218    51.02497     46.75603    0.019932542   561.0334      165.2966      -158.44923    -13.902129    -14.593655    -14.904409   
  62000500000006   62000500000211   5000054000824   57.710785    50.891438    46.57072    0.019932542   230.00696     335.4796      107.02395     -13.51048     -14.16709     -14.458299   
  62000500000003   62000500000150   5000050005238   59.107468    55.283787    59.192562   0.019932542   237.20601     -323.9354     123.43429     -18.8438      -19.637344    -19.996767   
  62000500000003   62000500000135   5000050003789   58.93368     55.199757    58.78058    0.019932542   383.25607     -613.0453     -268.1395     -11.497687    -12.053394    -12.292962   
  62000500000003   62000500000133   5000050003192   58.898323    54.92025     59.761684   0.019932542   52.418427     293.13913     -215.07613    99.0          99.0          99.0         
  62000300000022   62000300000539   3000065001964   41.442394    20.05684     2.3388472   0.019932542   382.24777     226.59698     -61.53319     -20.278675    -21.193106    -21.620028   
  62000300000021   62000300000537   3000062001507   50.377457    12.900754    26.135653   0.019932542   469.37726     -467.1677     6.017965      -17.845716    -18.628834    -18.981544   
  62000400000000   62000400000005   4000014012800   59.721226    12.834163    34.80532    0.019932542   -353.09433    56.594997     -277.0387     -19.467903    -20.24696     -20.595974   
  62000400000000   62000400000054   4000014011846   59.47142     13.038819    35.30191    0.019932542   -155.85568    -157.38164    -552.68304    -19.990828    -20.794353    -21.154463   
  62000200000009   62000200000305   2000028001044   32.20655     54.61635     29.896866   0.019932542   345.19022     162.34729     -358.56857    -15.088968    -15.868917    -16.230633   
  62000200000009   62000200000305   2000028000380   32.039616    54.933907    29.740515   0.019932542   -12.880961    613.07263     72.733955     -12.434621    -13.003337    -13.248048   
  62000200000008   62000200000290   2000027002039   50.76025     34.182537    9.7140045   0.019932542   -284.16324    -21.864422    105.81952     -14.148357    -14.866806    -15.193389   
  62000200000008   62000200000289   2000027001366   50.215084    34.020702    9.550401    0.019932542   268.15094     236.58052     387.827       -16.399754    -17.180218    -17.537134   
  62000200000008   62000200000289   2000027000964   50.200985    34.13715     9.470985    0.019932542   -23.954002    -15.990444    -34.907833    -13.590468    -14.215648    -14.489038   
  62000200000008   62000200000289   2000027000001   50.181194    33.948685    9.502643    0.019932542   49.941315     -101.81019    297.32956     -21.341944    -22.15985     -22.526606   
  62000100000001   62000100000098   1000020014382   61.237606    57.721462    4.9238844   0.019932542   -120.64335    -119.884514   125.882225    -20.145586    -20.995045    -21.381437   
  62000100000001   62000100000087   1000020010407   61.2027      57.92239     4.510762    0.019932542   -192.52591    -611.5117     -2.9634874    -16.34188     -17.025686    -17.333946   
  62000100000001   62000100000087   1000020009788   60.95938     58.0122      4.446854    0.019932542   -215.17104    -191.15364    -6.0701246    -16.321764    -17.071768    -17.411749   
  62000100000001   62000100000087   1000020009336   61.101574    57.735947    4.6474233   0.019932542   64.94459      -210.511      -172.84666    -17.35669     -17.998846    -18.295374   
  62000100000001   62000100000087   1000020008886   61.038345    57.630985    4.9360023   0.019932542   -209.43242    -286.82257    -244.13092    -16.16871     -16.955008    -17.316246   
  62000600000000   62000600000001   6000033007558   2.7550387    0.9105657    40.29479    0.019932542   -825.9681     267.03503     100.05832     -15.353354    -16.08794     -16.419441   
  62000200000000   62000200000058   2000020022052   34.343407    59.195866    29.005964   0.019932542   366.79828     182.71844     -379.5205     -16.449944    -17.10034     -17.478802   
  62000000000006   62000000000151   6003417         17.508202    5.5497437    28.424854   0.019932542   -367.93753    -189.9328     178.10353     -16.018843    -16.493855    -16.72414    
  62000200000010   62000200000322   2000029002587   35.918953    32.066723    10.511022   0.019932542   275.4218      -497.42786    230.06029     -14.996524    -15.610603    -15.883121   
  62000300000007   62000300000301   3000048004187   44.04428     14.998942    24.113747   0.019932542   68.535675     414.42987     -374.664      -15.693293    -16.424248    -16.754986   
  62000600000003   62000600000132   6000036004255   29.22459     31.41384     47.639374   0.019932542   -243.99927    -692.9781     42.105396     -15.744183    -16.052998    -16.209131   
  62000600000003   62000600000124   6000036004988   28.792654    31.360481    48.127785   0.019932542   58.371906     -291.76227    -8.890866     -18.121582    -18.817026    -19.13659    
  62000000000007   62000000000163   707003423       31.269474    20.81644     24.22157    0.019932542   227.59613     45.67781      -640.83344    -19.026712    -19.61898     -19.930038   
  62000300000013   62000300000432   3000054002944   37.001553    11.156265    21.747232   0.019932542   -6.278194     444.0782      -111.92385    -19.272259    -20.0461      -20.408812   
  62000100000000   62000100000020   1000019018232   31.645351    55.46808     27.885391   0.019932542   85.42302      -200.45082    272.37045     -19.482725    -20.286789    -20.6496     
  62000400000005   62000400000137   4000019003407   56.776363    18.118305    61.520447   0.019932542   541.28284     -87.43444     489.63858     -16.862682    -17.403002    -17.642483   
  62000700000000   62000700000009   7000055007851   1.1734103    8.22244      34.20374    0.019932542   114.0943      398.4828      -287.55948    -19.054173    -19.848194    -20.206198   
  62000700000000   62000700000031   7000055009251   2.3064792    8.018382     33.499218   0.019932542   -593.13416    -184.76625    -345.6278     -15.773854    -16.432245    -16.721033   
  62000300000009   62000300000350   2001810004925   36.40138     30.720654    12.925413   0.019932542   524.49896     -244.89583    -73.908165    -12.911598    -13.483339    -13.72936    
  62000300000027   62000300000598   3000068001818   42.291935    26.648844    9.249208    0.019932542   -123.87761    -158.02794    398.1448      -16.54585     -17.376759    -17.758867   
  62000300000027   62000300000598   3000068001355   42.29962     26.221605    9.130585    0.019932542   -45.5223      356.32864     -44.121162    -14.72779     -15.397116    -15.695309   
  62000300000027   62000300000598   3000068000922   42.31527     26.579462    9.578393    0.019932542   -54.83213     -435.03232    317.65823     -11.830472    -12.344331    -12.56781    
  62000300000016   62000300000465   3000057001868   56.898907    10.172531    7.1915464   0.019932542   -78.55425     163.31755     313.9892      -17.723057    -18.485804    -18.82758    
  62000300000016   62000300000465   3000057001421   56.95885     9.861964     7.1331334   0.019932542   -66.94078     -38.509903    -63.06473     -15.133017    -15.746144    -16.01357    
  62000300000016   62000300000465   3000057001008   57.28476     10.478003    7.01197     0.019932542   -129.81967    -69.23033     305.58167     -16.138294    -16.923721    -17.283825   
  62000000000006   62000000000144   6002979         16.305159    5.3189597    28.766512   0.019932542   230.4991      -122.0581     -28.997375    99.0          99.0          99.0         
  62000200000002   62000200000146   2000022004312   33.29882     40.79882     29.662378   0.019932542   -57.35722     35.366688     908.5087      -13.876274    -14.457707    -14.710312   
  62000200000002   62000200000146   2000022003818   33.240246    41.209705    29.80906    0.019932542   -151.8224     207.82922     168.28761     -16.394945    -17.172724    -17.524794   
  62000200000002   62000200000146   2000022003377   33.38771     40.59087     29.44368    0.019932542   293.3691      287.26727     87.17567      -15.777907    -16.534117    -16.876371   
  62000500000006   62000500000211   5000054002965   58.7302      51.238987    46.322605   0.019932542   40.91453      184.79382     41.211758     -15.062742    -15.289535    -15.398385   
  62000500000006   62000500000211   5000054002536   58.545723    50.94342     46.494385   0.019932542   -17.421495    249.94122     -176.9716     -13.994788    -14.519173    -14.750848   
  62000500000006   62000500000211   5000054001952   57.66681     51.071533    45.98351    0.019932542   95.97062      275.78058     185.88503     -15.60124     -16.3213      -16.647385   
  62000500000006   62000500000211   5000054001368   57.81031     50.82483     46.64484    0.019932542   438.41095     388.74112     0.8169758     -16.860378    -17.745237    -18.16904    
  62000500000006   62000500000211   5000054000926   57.976234    51.0307      46.737446   0.019932542   -324.56494    -128.48383    -212.21613    -15.326066    -15.9277525   -16.195105   
  62000500000003   62000500000133   5000050003309   59.075226    54.795033    59.710438   0.019932542   519.60486     130.65237     -516.1205     99.0          99.0          99.0         
  62000500000001   62000500000094   5000048009540   59.69204     53.19237     57.71201    0.019932542   140.59958     559.6164      633.6644      -16.237131    -16.926819    -17.231276   
  62000300000002   62000300000148   3000044009437   45.556664    23.138203    16.337896   0.019932542   -318.22665    -74.09316     677.76447     -19.22223     -19.921743    -20.242403   
  62000300000015   62000300000449   3000056001314   36.734306    2.292072     19.100668   0.019932542   -18.833738    249.21156     141.51752     -13.309365    -13.792532    -14.006189   
  62000000000005   62000000000118   5002333         6.9260454    30.676483    22.482767   0.019932542   -13.405999    52.816837     140.32741     -19.926569    -20.736008    -21.10222    
  62000500000001   62000500000083   5000048009003   59.339737    53.554775    57.223587   0.019932542   -226.51717    59.292645     -286.4086     -17.744173    -18.341785    -18.638628   
  62000300000021   62000300000527   3000062001740   50.965225    12.699546    25.92385    0.019932542   7.4234753     -11.733702    -166.60583    -13.402989    -14.107547    -14.426906   
  62000300000001   62000300000094   3000043011096   42.418213    18.23189     12.746978   0.019932542   33.891705     -329.01727    693.36584     -16.053652    -16.812222    -17.15922    
  62000300000001   62000300000087   3000043010094   42.94971     17.723095    12.242947   0.019932542   -118.30708    364.01892     11.400295     -14.235554    -14.774916    -15.009239   
  62000100000001   62000100000092   1000020013606   61.81258     57.310833    6.0195312   0.019932542   325.93253     -296.10565    -131.29309    -21.104918    -21.926956    -22.296625   
  62000600000001   62000600000060   6000034003668   29.316528    42.75231     34.59563    0.019932542   382.8545      -125.568115   490.46518     -17.42864     -18.22827     -18.591654   
  62000300000008   62000300000324   3000050003508   43.8754      18.59464     16.658777   0.019932542   -0.4148965    -219.51425    -50.21586     -20.966911    -21.711157    -22.06706    
  62000100000003   62000100000198   1000022001103   24.628857    57.616257    24.19265    0.019932542   230.00792     -152.25748    653.57806     -14.743132    -15.439862    -15.754468   
  62000600000002   62000600000094   6000035002882   4.5533032    58.27147     42.546947   0.019932542   205.74307     -326.2705     331.91022     -13.951944    -14.592028    -14.873593   
  62000600000002   62000600000094   6000035003438   4.7201843    58.472534    43.068027   0.019932542   -456.97403    652.3857      -45.82009     -15.201112    -15.894936    -16.205055   
  62000200000000   62000200000006   2000020017673   33.87467     59.787067    30.449118   0.019932542   296.67352     -1.1280098    -0.8356679    -15.234815    -16.09781     -16.514875   
  62000200000000   62000200000013   2000020018611   34.682       58.62124     29.765415   0.019932542   -456.79977    722.0727      61.176247     99.0          99.0          99.0         
  62000100000003   62000100000198   1000022003006   24.491922    57.338577    24.406288   0.019932542   421.67432     126.29925     -12.1041      99.0          99.0          99.0         
  62000100000003   62000100000198   1000022003429   24.615612    57.702793    24.155697   0.019932542   893.9687      -144.63336    504.86676     -13.532143    -13.9596615   -14.145443   
  62000300000015   62000300000449   3000056000878   36.637306    2.3606646    18.462652   0.019932542   123.60078     172.14691     514.9939      99.0          99.0          99.0         
  62000200000005   62000200000250   2000025005389   38.30449     36.491158    21.148193   0.019932542   188.4872      95.347336     -147.5498     -17.361618    -18.102568    -18.43526    
  62000300000005   62000300000252   3000046003647   32.72369     14.487049    22.881643   0.019932542   505.12183     32.745342     411.1223      -13.650792    -14.182943    -14.418648   
  62000300000005   62000300000252   3000046004103   32.889393    14.692813    22.529802   0.019932542   587.43823     -188.5795     -339.08487    -16.493458    -17.238934    -17.576298   
  62000300000005   62000300000252   3000046004566   32.796726    14.452818    22.802727   0.019932542   692.5732      168.62311     -170.4789     -16.200363    -16.896496    -17.214352   
  62000100000000   62000100000025   1000019018445   29.686956    56.203217    27.32148    0.019932542   234.67152     -168.62976    314.42194     -17.674135    -18.452042    -18.80204    
  62000200000002   62000200000158   2000022007117   33.031693    40.24498     31.40988    0.019932542   -268.60995    375.90656     -387.13333    -19.575901    -19.839369    -19.974993   
  62000600000008   62000600000192   6000040000723   8.649495     34.049435    42.04443    0.019932542   -278.88547    278.0287      -365.18933    -16.272776    -17.020584    -17.359272   
  62000600000008   62000600000192   6000040001177   8.649664     34.004967    42.078205   0.019932542   249.15665     -91.517365    -442.39905    -12.970051    -13.575579    -13.837844   
  62000600000008   62000600000192   6000040001616   8.97976      33.808235    42.00943    0.019932542   -122.926605   235.59479     28.683346     -16.050556    -16.748592    -17.062643   
  62000600000008   62000600000192   6000040002293   8.827462     33.835594    42.177452   0.019932542   278.55115     50.153152     -528.5341     -15.544632    -16.104265    -16.342701   
  62000200000010   62000200000325   2000029002701   36.057938    31.83229     10.197682   0.019932542   234.346       -554.4994     426.4008      -16.697012    -17.43221     -17.793331   
  62000200000011   62000200000334   2000030000946   42.545975    50.691162    9.7547      0.019932542   -114.78695    -675.68115    311.63632     -13.811277    -14.546465    -14.886768   
  62000200000011   62000200000334   2000030001420   42.192608    50.65927     9.668056    0.019932542   38.152893     13.069348     156.82455     -16.756899    -17.57784     -17.960526   
  62000200000011   62000200000334   2000030001858   42.201336    50.79626     8.844596    0.019932542   56.718266     -158.0634     220.99097     -14.768446    -15.447206    -15.746078   
  62000200000013   62000200000357   2000032002192   56.99265     37.78803     16.567772   0.019932542   -659.41376    330.871       -124.781685   -16.656563    -17.33049     -17.626957   
  62000400000005   62000400000123   4000019002137   56.52258     17.965185    61.68134    0.019932542   44.816494     -24.135038    -94.59172     -19.623062    -20.438795    -20.801472   
  62000100000003   62000100000198   1000022001565   25.064228    57.511745    24.292913   0.019932542   49.55345      -129.3119     188.34763     -14.6121025   -15.2892275   -15.591194   
  62000100000003   62000100000198   1000022002010   24.660395    57.51588     24.365255   0.019932542   236.05501     71.20486      604.0114      -17.424063    -18.241608    -18.621202   
  62000100000003   62000100000198   1000022000586   24.782356    57.579735    24.182861   0.019932542   338.7547      916.91156     212.13928     99.0          99.0          99.0         
  62000000000007   62000000000172   707003015       31.798063    19.968357    23.576588   0.019932542   305.26733     -339.98932    -0.09055496   -17.983269    -18.762648    -19.119001   
  62000600000001   62000600000060   6000034005407   29.443323    42.717907    34.56271    0.019932542   -154.36096    282.8734      312.98807     -17.872766    -18.706934    -19.093607   
  62000600000001   62000600000060   6000034004262   29.438736    42.87885     33.67126    0.019932542   168.78752     -59.17517     56.63613      -15.768843    -16.456396    -16.76876    
  62000600000001   62000600000060   6000034003790   29.216553    42.853306    34.90499    0.019932542   12.102194     378.09637     -79.5726      -16.425241    -17.125837    -17.442911   
  62000600000001   62000600000059   6000034002674   28.587091    42.27647     34.910923   0.019932542   86.70044      277.06445     -440.6185     -16.990622    -17.605051    -17.862621   
  62000600000001   62000600000059   6000034002180   28.620558    42.40487     35.330814   0.019932542   3.6180406     301.20694     -189.29813    -16.274424    -17.003698    -17.332933   
  62000600000001   62000600000059   6000034001806   29.431622    42.807377    34.445225   0.019932542   549.19135     25.846077     -360.09705    -15.580806    -16.26369     -16.570246   
  62000600000001   62000600000059   6000034001350   28.741932    42.42225     35.286625   0.019932542   395.90268     181.93243     -584.19574    -14.188181    -14.799877    -15.06699    
  62000300000010   62000300000381   3000051003888   57.161755    14.1477585   29.668753   0.019932542   138.19691     124.49046     136.1026      -18.427029    -19.2186      -19.580978   
  62000500000002   62000500000130   5000049004838   35.21001     56.309727    40.865765   0.019932542   68.60417      500.30435     -892.5302     -15.586212    -16.270699    -16.572721   
  62000500000000   62000500000035   5000047012340   40.71909     60.933613    32.838036   0.019932542   15.672906     209.62143     243.0764      -17.243305    -18.023386    -18.37791    
  62000300000021   62000300000527   3000062001848   51.531673    12.802917    25.990202   0.019932542   -98.28393     -76.90453     -74.07086     -14.5323105   -15.157906    -15.431823   
  62000400000002   62000400000092   4000016003346   59.57751     9.172668     34.6694     0.019932542   111.774765    -249.04608    16.712875     -18.621092    -19.406818    -19.760551   
  62000300000001   62000300000106   3000043013533   42.283092    19.476765    12.770207   0.019932542   254.11183     3.9254618     409.3356      -17.49926     -18.283487    -18.639198   
  62000200000008   62000200000300   2000027003297   49.751625    33.697487    9.210045    0.019932542   214.02115     -87.054436    529.0444      -16.509026    -16.900534    -17.059841   
  62000100000001   62000100000092   1000020014058   61.130955    57.641174    5.756469    0.019932542   67.1504       -50.558826    -368.2979     -14.2169695   -14.777471    -15.023037   
  62000600000001   62000600000065   6000034006213   28.879862    42.637238    34.71336    0.019932542   -100.21081    347.1726      190.23698     -19.736567    -20.513477    -20.861784   
  62000600000001   62000600000060   6000034004726   29.686317    42.81448     34.526188   0.019932542   399.72418     170.62009     57.54511      -16.125332    -16.866474    -17.201311   
  62000600000000   62000600000055   6000033005188   1.669728     1.2880182    40.089993   0.019932542   382.14932     102.61529     -168.30592    -17.062437    -17.816685    -18.157791   
  62000600000001   62000600000059   6000034000001   28.56125     42.51729     35.511158   0.019932542   267.95352     88.59594      -284.33786    -21.67783     -22.4878      -22.85249    
  62000300000008   62000300000324   3000050003718   43.948307    18.565203    16.477137   0.019932542   36.54614      -459.12183    -54.355858    -16.248       -16.93144     -17.235413   
  62000300000015   62000300000449   3000056001852   36.370186    2.5423934    18.659395   0.019932542   -294.1161     55.57762      157.63234     -16.264444    -16.954102    -17.259466   
  62000300000015   62000300000449   3000056001448   36.709106    2.4308262    18.594786   0.019932542   39.784515     17.008284     -108.174934   -14.977102    -15.79867     -16.18837    
  62000300000015   62000300000449   3000056000990   36.59645     2.3975925    18.524498   0.019932542   -58.58134     -438.05695    271.66995     -14.889744    -15.629641    -15.966045   
  62000500000008   62000500000232   5000055002053   51.258347    61.25071     45.611874   0.019932542   -352.23044    -130.54337    -64.85698     -13.972056    -14.683893    -15.005855   
  62000600000002   62000600000094   6000035002982   4.414804     58.41159     42.765194   0.019932542   38.474045     407.03784     592.8744      -15.372066    -16.101389    -16.431892   
  62000600000002   62000600000094   6000035001992   4.6273527    58.33177     42.565247   0.019932542   -241.52382    249.90817     -98.96463     -21.41259     -22.221008    -22.586132   
  62000200000000   62000200000045   2000020021206   34.23738     58.9485      30.439882   0.019932542   -247.65971    -88.91146     -423.75317    -13.091774    -13.702246    -13.967127   
  62000600000008   62000600000192   6000040000001   8.554297     34.00611     42.05971    0.019932542   -4.3570013    -24.762932    -149.93567    -21.349638    -22.165499    -22.532106   
  62000100000003   62000100000198   1000022003117   24.836313    57.539165    24.254421   0.019932542   128.41252     271.2833      944.0275      -15.862042    -16.547495    -16.852064   
  62000300000005   62000300000252   3000046003754   32.47486     14.544964    22.694252   0.019932542   646.86816     -318.00977    128.7097      -15.335522    -16.110258    -16.471699   
  62000300000005   62000300000252   3000046004224   32.912144    14.537009    22.799301   0.019932542   314.74658     3.4159427     -37.63378     -13.552058    -14.305204    -14.657946   
  62000300000005   62000300000252   3000046004675   32.85943     14.611033    22.734886   0.019932542   455.17984     93.234314     -80.118706    -14.1772995   -14.787082    -15.054478   
  62000300000000   62000300000060   3000042018722   44.157524    14.922329    13.596172   0.019932542   -1341.2208    1201.0966     298.20834     -17.086115    -17.753565    -18.06273    
  62000600000008   62000600000192   6000040000850   8.31829      33.996563    42.208088   0.019932542   54.68457      86.80088      -149.93567    -16.920458    -17.711153    -18.071856   
  62000600000008   62000600000192   6000040001284   8.522198     34.386875    41.9506     0.019932542   -8.726869     64.519135     29.508568     -15.483953    -16.21591     -16.547215   
  62000600000008   62000600000192   6000040001733   8.764552     34.21244     41.908367   0.019932542   59.358006     -75.861275    -44.714855    -18.220932    -19.04673     -19.418869   
  62000200000011   62000200000334   2000030001053   42.623882    50.77383     10.012321   0.019932542   -190.18289    177.55081     296.4928      -13.924633    -14.560042    -14.837907   
  62000200000011   62000200000334   2000030001563   42.537094    50.791176    9.7584095   0.019932542   540.0084      -205.85149    -64.15781     -16.922205    -17.72915     -18.096348   
  62000200000011   62000200000334   2000030001954   42.699158    50.531746    9.289108    0.019932542   250.75478     -169.10657    41.172195     -15.472792    -16.002375    -16.236624   
  62000400000005   62000400000124   4000019002499   56.534286    18.131247    61.715023   0.019932542   -5.582943     216.78616     -65.668846    -14.570705    -15.2823305   -15.602399   
  62000600000002   62000600000094   6000035003530   4.3788114    58.42224     42.89969    0.019932542   290.6653      21.048382     119.32169     -16.539635    -17.244532    -17.565638   
  62000100000003   62000100000198   1000022000702   24.800636    57.517467    24.257927   0.019932542   355.47318     251.39188     840.1108      -14.4168      -15.182902    -15.541173   
  62000100000003   62000100000198   1000022001214   24.818058    57.61296     24.052124   0.019932542   131.4311      3.7887168     504.007       -12.881548    -13.493467    -13.759403   
  62000100000003   62000100000198   1000022001660   24.824541    57.30485     24.504477   0.019932542   138.93752     93.23811      448.21414     -14.9096155   -15.634428    -15.961312   
  62000100000003   62000100000198   1000022002148   24.287964    57.382042    23.853655   0.019932542   516.84424     171.20189     254.34471     -16.44039     -17.228594    -17.58679    
  62000200000007   62000200000281   2000000003414   61.466156    36.3596      20.08921    0.019932542   -381.56113    -285.70383    -71.17787     -18.869238    -19.702225    -20.079271   
  62000200000013   62000200000348   2000032001858   57.0538      37.85086     16.540178   0.019932542   -235.89929    15.586655     -59.75996     -17.667507    -18.45717     -18.822233   
  62000200000013   62000200000360   2000032002316   57.36823     37.68303     16.43203    0.019932542   -75.729965    247.37857     -499.84113    -17.980171    -18.205097    -18.328749   
  62000700000000   62000700000017   7000055005404   1.4823546    8.873245     33.711937   0.019932542   -181.75732    -16.497921    43.711266     -21.130709    -21.91744     -22.277596   
  62000700000000   62000700000010   7000055010811   2.351834     7.5550165    34.048996   0.019932542   -249.48749    11.470931     -491.4329     99.0          99.0          99.0         
  62000600000001   62000600000060   6000034004887   29.303371    42.799778    34.627285   0.019932542   69.22671      99.66799      53.681618     -20.82198     -21.617912    -21.97554    
  62000600000001   62000600000060   6000034004400   29.191053    43.041946    34.590733   0.019932542   -27.813442    190.52844     -86.119354    -16.080587    -16.854898    -17.206985   
  62000600000001   62000600000060   6000034003891   29.478344    42.824215    34.549347   0.019932542   249.52798     -160.66515    -248.51779    -15.909549    -16.634792    -16.962702   
  62000600000001   62000600000059   6000034002784   28.666357    43.223125    35.461926   0.019932542   90.631325     551.66455     -634.4766     -17.03535     -17.75186     -18.070286   
  62000600000001   62000600000059   6000034002364   28.384441    42.432297    35.0747     0.019932542   -6.513578     -217.53192    -520.78076    -16.164385    -16.865818    -17.178621   
  62000600000001   62000600000059   6000034001895   28.086657    42.293793    36.29292    0.019932542   146.69969     93.52777      -603.98535    -14.283327    -15.018504    -15.356172   
  62000600000001   62000600000059   6000034001461   28.73019     42.69015     35.519928   0.019932542   412.73242     376.79956     -808.16833    -13.76894     -14.425382    -14.715798   
  62000600000001   62000600000059   6000034000951   28.564743    42.518295    35.531536   0.019932542   0.9607581     -300.8627     -513.4693     -15.623339    -16.453812    -16.843027   
  62000300000008   62000300000324   3000050003841   43.83382     18.579363    16.63398    0.019932542   -61.5741      -257.93713    -54.49902     -17.719995    -18.505362    -18.868101   
  62000300000015   62000300000449   3000056001542   37.446377    2.7851224    18.324675   0.019932542   -71.69369     -10.499657    315.53348     -14.276941    -14.962513    -15.26848    
  62000300000015   62000300000449   3000056001100   36.3676      2.2930927    18.534855   0.019932542   103.55289     -14.966235    378.04904     -14.680869    -15.405581    -15.734588   
  62000000000003   62000000000093   3004512         10.199971    30.936993    23.180834   0.019932542   36.80169      -549.0611     491.74112     -17.382483    -18.154928    -18.503204   
  62000500000008   62000500000232   5000055002161   51.276737    61.279095    45.664352   0.019932542   -17.045006    -194.23344    -164.86646    -14.739967    -15.425088    -15.731105   
  62000300000022   62000300000546   3000065002472   41.926178    20.116444    1.6172794   0.019932542   -367.80463    -141.32156    414.5636      -15.582795    -15.952404    -16.122272   
  62000100000001   62000100000101   1000020015209   61.302395    57.593124    4.873687    0.019932542   274.48624     -119.22014    130.12973     -15.476685    -16.188765    -16.509813   
  62000100000001   62000100000092   1000020014151   60.99827     57.858215    5.3758464   0.019932542   -70.89022     250.40068     -630.34143    -15.567032    -16.304173    -16.636992   
  62000600000002   62000600000094   6000035002664   4.624209     58.37213     42.46631    0.019932542   98.03553      528.42566     787.79926     -15.166581    -15.859252    -16.17048    
  62000600000002   62000600000094   6000035003207   4.641786     58.247765    42.971016   0.019932542   -804.7096     93.5359       113.33513     -13.540534    -14.179423    -14.458444   
  62000200000000   62000200000006   2000020017250   33.823467    59.717384    30.412027   0.019932542   173.34085     -217.1457     8.02611       -21.285723    -21.772505    -22.052559   
  62000200000000   62000200000045   2000020021313   33.567524    59.46566     28.297018   0.019932542   303.75256     -335.11407    -51.176132    -14.82283     -15.541203    -15.865257   
  62000300000013   62000300000437   3000054001177   36.912876    12.06069     22.306839   0.019932542   207.41408     631.27124     -268.1319     -16.200583    -16.538801    -16.717636   
  62000100000003   62000100000198   1000022003212   24.874348    57.611725    24.360643   0.019932542   274.8609      117.12918     913.241       -14.103706    -14.767833    -15.062196   
  62000200000003   62000200000211   2000023007377   54.55023     50.233116    27.676266   0.019932542   -164.19235    696.28094     -356.40793    -18.436703    -19.182674    -19.519924   
  62000300000002   62000300000160   3000044010629   44.874065    24.101469    16.194218   0.019932542   -83.00126     -791.60333    -538.0458     -17.236097    -17.696043    -17.934082   
  62000300000005   62000300000252   3000046003848   32.868446    14.563789    22.61982    0.019932542   473.8569      353.3989      -699.5078     -18.309784    -19.147713    -19.533777   
  62000300000005   62000300000252   3000046004325   33.08836     14.365971    22.740559   0.019932542   271.37445     -34.39092     156.30087     -15.422405    -16.197393    -16.551182   
  62000600000008   62000600000192   6000040000504   8.247214     33.864376    41.793533   0.019932542   110.008156    -34.043137    -138.0142     -15.07542     -15.792514    -16.115671   
  62000600000008   62000600000192   6000040000942   8.514392     34.057133    41.84783    0.019932542   24.065073     -89.12123     -68.71449     -14.83826     -15.53485     -15.848439   
  62000600000008   62000600000192   6000040001393   8.346305     33.845863    42.055668   0.019932542   -8.392434     -136.34618    -414.6161     -17.02057     -17.797993    -18.151726   
  62000600000008   62000600000192   6000040002096   8.360165     34.180443    42.18579    0.019932542   -174.1287     -175.9517     -79.90037     -14.607518    -15.30836     -15.623004   
  62000200000011   62000200000334   2000030001158   42.628036    50.713375    9.8168      0.019932542   -464.4515     413.3071      -267.79474    -14.317209    -15.018603    -15.334109   
  62000200000011   62000200000334   2000030001687   42.458805    50.72491     9.739639    0.019932542   -152.69423    312.49408     381.23053     -13.145163    -13.749007    -14.010382   
  62000400000005   62000400000124   4000019002599   56.57221     17.962496    62.21048    0.019932542   -221.42937    134.12117     123.86402     99.0          99.0          99.0         
  62000100000000   62000100000057   1000019007135   31.267117    55.630154    27.174921   0.019932542   318.41177     332.1808      -235.43524    -18.288074    -18.97589     -19.287844   
  62000200000001   62000200000114   2000021008600   55.69438     37.942326    16.947607   0.019932542   -479.87717    -314.95352    -227.92616    -14.112633    -14.763273    -15.05007    
  62000200000000   62000200000029   2000020019730   32.6709      58.787838    29.235775   0.019932542   490.75638     -143.90001    144.87267     -19.224766    -19.993256    -20.341106   
  62000600000005   62000600000169   6000038003477   4.499073     51.9011      59.338123   0.019932542   -160.79083    247.26125     -147.0173     -17.167326    -17.88185     -18.21199    
  62000300000000   62000300000011   3000042015176   44.75267     14.740802    14.581328   0.019932542   -89.24053     196.5092      483.5536      -20.086514    -20.891754    -21.254683   
  62000200000011   62000200000334   2000030002159   42.843727    50.74077     9.576129    0.019932542   412.28308     41.609417     8.182016      -17.68164     -18.218655    -18.48351    
  62000000000001   62000000000052   1006023         30.568115    24.068296    2.8208787   0.019932542   38.960007     70.87303      201.92447     -17.813486    -18.574163    -18.920835   
  62000100000003   62000100000198   1000022000852   24.62748     57.376076    24.252562   0.019932542   468.014       303.34396     446.00723     -15.884164    -16.771057    -17.20172    
  62000100000003   62000100000198   1000022001316   24.814615    57.434444    24.326778   0.019932542   230.05905     -313.0107     357.5348      -17.945639    -18.77726     -19.160797   
